,open,high,low,close,vol
2016-05-09,60.15,60.685,59.485,59.741,23573
2016-05-10,60.1,60.332,59.588,60.01,13376
2016-05-11,60.25,60.28,58.958,59.318,19407
2016-05-12,59.39,59.952,58.56,58.999,25674
2016-05-13,58.643,58.945,58.268,58.717,32531
2016-05-17,59.25,59.795,57.09,57.649,55175
2016-05-18,57.5,58.036,56.765,57.869,32996
2016-05-19,57.51,58.405,56.401,56.401,61401
2016-05-20,56.8,57.907,56.799,57.849,34340
2016-05-23,57.85,58.15,56.465,57.005,31931
2016-05-24,56.8,58.487,56.199,58.257,23146
2016-05-25,58.7,60.32,58.611,60.101,43140
2016-05-26,60.0,61.289,60.0,60.8,16353
2016-05-27,61.1,61.126,60.447,60.59,18009
2016-05-30,61.47,61.955,60.597,61.812,33756
2016-05-31,61.9,62.049,60.9,61.381,18514
2016-06-01,61.25,61.35,60.073,60.49,17792
2016-06-02,60.169,60.752,59.815,60.75,16897
2016-06-03,61.0,61.033,58.596,59.368,28608
2016-06-06,59.687,59.856,59.276,59.498,17267
2016-06-07,59.779,60.643,59.6,60.146,25145
2016-06-08,59.705,60.0,59.099,59.634,15806
2016-06-09,59.699,59.829,58.25,58.832,26236
2016-06-10,58.7,58.797,57.118,57.175,45822
2016-06-13,57.0,57.001,56.176,56.176,45000
2016-06-14,56.15,56.154,54.859,55.182,78378
2016-06-15,55.56,55.915,54.55,55.799,35512
2016-06-16,55.119,55.931,54.364,55.8,41353
2016-06-17,56.008,56.35,55.5,56.184,48271
2016-06-20,57.684,58.637,57.495,58.624,49898
2016-06-21,58.5,59.0,57.794,58.69,40124
2016-06-22,59.3,59.736,58.815,58.932,39455
2016-06-23,59.42,60.32,59.117,60.149,64274
2016-06-24,52.3,56.392,52.3,55.042,391604
2016-06-27,54.599,55.37,52.965,53.67,115243
2016-06-28,54.5,54.85,53.485,53.96,69097
2016-06-29,54.599,54.64,53.476,53.889,54274
2016-06-30,53.89,54.199,52.935,54.19,55378
2016-07-01,54.0,55.097,53.798,54.882,31926
2016-07-04,55.0,55.3,53.942,54.421,37387
2016-07-05,54.19,54.19,52.14,52.248,56136
2016-07-06,52.0,52.578,50.885,52.569,68811
2016-07-07,52.45,53.189,52.0,52.258,44397
2016-07-08,52.339,54.4,51.997,53.99,26874
2016-07-11,54.7,55.435,54.294,55.252,64992
2016-07-12,56.906,58.023,56.62,57.786,88881
2016-07-13,57.79,58.6,57.043,57.339,44941
2016-07-14,57.4,58.833,57.4,58.677,104210
2016-07-15,58.49,58.555,57.785,58.303,32760
2016-07-18,58.69,59.259,58.094,58.397,36414
2016-07-19,58.426,58.426,56.59,57.569,50651
2016-07-20,57.494,59.071,57.494,58.6,25134
2016-07-21,58.797,59.955,58.797,59.574,47071
2016-07-22,59.0,59.788,58.975,59.322,17950
2016-07-25,59.599,60.535,59.455,60.05,35379
2016-07-26,60.01,61.0,59.697,60.59,35432
2016-07-27,61.0,62.475,60.99,61.881,48189
2016-07-28,62.149,62.305,60.3,60.799,120841
2016-07-29,60.829,61.0,60.349,60.729,14623
2016-08-01,61.299,61.606,60.301,60.45,75241
2016-08-02,60.579,60.8,58.61,58.842,106600
2016-08-03,58.85,59.589,58.035,59.549,40704
2016-08-04,59.6,60.174,58.938,59.448,34196
2016-08-05,59.6,61.233,59.4,60.999,17466
2016-08-08,61.25,61.764,60.905,61.261,27544
2016-08-09,61.172,62.999,60.958,62.549,49790
2016-08-10,62.625,62.988,62.31,62.5,65148
2016-08-11,62.9,63.18,62.196,62.786,38197
2016-08-12,63.0,63.05,62.6,62.63,97868
2016-08-15,63.01,63.765,62.85,63.444,40526
2016-08-16,63.3,63.3,62.285,62.613,31111
2016-08-17,62.4,62.65,61.48,61.962,24836
2016-08-18,62.4,62.498,61.715,62.097,8445
2016-08-19,62.13,62.15,60.945,61.319,12450
2016-08-22,61.55,62.305,60.935,61.459,20842
2016-08-23,61.6,62.225,61.5,61.952,16625
2016-08-24,61.75,62.555,61.223,62.027,8528
2016-08-25,61.997,62.243,60.595,61.239,17039
2016-08-26,61.229,61.878,60.73,61.259,9666
2016-08-29,61.439,61.5,60.685,61.15,21022
2016-08-30,61.352,62.503,61.352,62.299,24583
2016-08-31,62.434,62.603,61.868,62.021,25055
2016-09-01,62.4,62.963,61.5,62.007,36818
2016-09-02,62.0,62.954,61.35,62.731,23801
2016-09-05,63.18,63.232,62.686,62.874,20633
2016-09-06,62.95,63.767,62.95,63.384,37317
2016-09-07,63.65,64.333,63.5,63.955,37934
2016-09-08,64.5,64.648,62.852,63.655,29586
2016-09-09,63.76,63.89,63.066,63.1,19155
2016-09-12,62.5,62.593,61.55,62.493,37155
2016-09-13,63.15,63.15,61.798,62.233,25489
2016-09-14,62.1,62.3,61.22,61.65,15802
2016-09-15,61.25,62.032,60.697,61.922,22207
2016-09-16,62.0,62.0,60.11,60.57,26609
2016-09-19,61.0,61.55,60.8,61.221,14271
2016-09-20,61.208,61.553,61.009,61.241,17245
2016-09-21,61.4,61.865,61.4,61.622,9251
2016-09-22,62.1,63.842,62.099,63.399,24589
2016-09-23,63.5,63.64,63.185,63.475,14581
2016-09-26,63.2,63.35,61.668,61.851,24364
2016-09-27,62.339,62.499,60.6,61.692,16826
2016-09-28,61.8,62.633,61.7,62.341,13342
2016-09-29,62.75,63.298,61.05,61.05,38541
2016-09-30,61.191,63.013,60.686,62.617,38004
2016-10-04,62.599,64.572,62.599,63.774,50944
2016-10-05,64.0,64.991,63.175,64.726,33757
2016-10-06,64.789,65.125,64.1,64.546,36158
2016-10-07,64.4,64.4,63.42,63.965,22067
2016-10-10,64.2,65.005,63.685,64.716,38150
2016-10-11,64.55,65.187,64.3,64.314,18931
2016-10-12,64.35,64.615,63.885,64.266,10540
2016-10-13,63.65,63.7,62.725,63.391,24454
2016-10-14,63.55,64.605,63.481,64.256,23244
2016-10-17,64.2,64.289,63.535,63.965,13877
2016-10-18,64.35,64.616,63.956,64.586,13096
2016-10-19,64.57,65.5,64.396,65.249,33750
2016-10-20,65.4,66.423,65.365,66.39,50028
2016-10-21,65.9,65.9,64.0,64.716,83707
2016-10-24,64.644,65.599,64.501,65.087,29895
2016-10-25,65.064,65.465,64.783,64.85,21359
2016-10-26,64.95,65.401,64.197,65.217,18630
2016-10-27,65.0,65.683,64.942,65.397,22555
2016-10-28,65.4,65.453,64.393,65.1,12060
2016-10-31,65.25,65.3,64.599,64.913,16420
2016-11-01,65.1,65.35,63.725,63.725,26858
2016-11-02,63.63,63.634,62.173,62.413,39433
2016-11-03,62.36,62.855,62.04,62.101,18945
2016-11-04,62.1,62.1,61.264,61.95,28558
2016-11-07,62.862,63.599,62.567,63.589,35916
2016-11-08,63.211,64.011,62.997,64.011,31740
2016-11-09,59.141,63.8,59.141,63.495,239234
2016-11-10,64.08,64.613,63.048,63.935,66207
2016-11-11,63.861,65.018,63.855,64.494,37630
2016-11-14,65.169,66.105,64.683,64.833,61040
2016-11-15,65.0,65.447,64.499,65.103,30425
2016-11-16,65.5,65.51,64.082,64.796,20291
2016-11-17,64.8,65.477,64.5,65.477,17169
2016-11-18,65.479,65.913,65.053,65.3,27665
2016-11-21,65.52,65.963,65.0,65.54,43144
2016-11-22,65.9,66.357,65.352,65.618,28717
2016-11-23,65.2,65.27,63.965,64.404,60909
2016-11-24,64.601,64.853,64.455,64.516,18029
2016-11-25,64.6,64.925,64.425,64.624,10837
2016-11-28,64.65,64.65,63.765,63.999,25786
2016-11-29,63.55,63.986,62.925,63.55,23284
2016-11-30,63.4,63.568,62.52,62.95,26891
2016-12-01,62.5,62.69,61.9,61.9,34865
2016-12-02,62.0,62.778,61.637,62.5,36302
2016-12-05,62.2,64.38,61.901,64.065,28168
2016-12-06,64.35,64.766,63.845,64.699,13200
2016-12-07,64.75,66.98,64.75,66.9,81766
2016-12-08,66.87,68.591,66.75,67.911,118335
2016-12-09,68.002,68.703,67.675,68.282,49042
2016-12-12,68.5,68.535,67.665,67.879,46122
2016-12-13,67.95,69.223,67.95,68.857,35605
2016-12-14,69.071,69.275,68.49,69.073,33852
2016-12-15,68.916,70.363,68.916,70.049,80531
2016-12-16,69.9,71.011,69.9,70.25,57671
2016-12-19,70.211,71.003,70.151,70.886,33494
2016-12-20,70.6,71.242,70.44,70.999,50206
2016-12-21,71.0,71.368,70.857,70.994,49982
2016-12-22,70.851,71.275,70.5,70.704,45095
2016-12-23,70.7,71.175,70.7,70.824,20580
2016-12-27,70.803,71.1,70.753,70.754,9924
2016-12-28,70.761,71.11,70.515,70.565,19833
2016-12-29,70.38,70.605,69.831,70.095,46877
2016-12-30,70.2,70.708,70.019,70.708,8518
2017-01-02,70.29,71.433,70.0,71.236,24887
2017-01-03,71.302,72.575,71.302,72.199,37804
2017-01-04,72.25,72.52,71.075,71.763,26273
2017-01-05,71.697,72.621,71.647,71.943,16173
2017-01-06,72.174,72.174,71.6,71.999,8968
2017-01-09,72.17,72.401,71.489,71.907,32030
2017-01-10,71.868,72.459,71.674,72.322,17263
2017-01-11,72.249,73.195,72.001,72.671,27284
2017-01-12,72.809,72.842,69.442,71.236,81161
2017-01-13,70.951,71.755,70.742,71.204,23937
2017-01-16,70.1,70.375,69.726,69.851,47760
2017-01-17,69.951,70.697,68.965,70.151,62800
2017-01-18,70.521,70.775,70.17,70.321,30174
2017-01-19,70.7,71.018,70.327,70.531,14277
2017-01-20,70.679,70.834,70.065,70.399,8582
2017-01-23,70.316,70.573,69.726,70.065,22917
2017-01-24,69.895,71.436,69.895,71.386,19596
2017-01-25,71.406,72.853,71.406,72.342,28982
2017-01-26,72.9,72.93,71.353,71.453,53081
2017-01-27,71.264,71.537,70.397,70.714,28281
2017-01-30,70.596,70.685,70.025,70.455,42350
2017-01-31,70.27,70.956,69.247,69.654,47758
2017-02-01,69.85,70.898,69.717,70.275,45876
2017-02-02,70.14,70.14,67.155,68.422,181813
2017-02-03,68.2,68.33,67.45,67.851,51850
2017-02-06,67.901,68.075,66.935,67.31,62865
2017-02-07,67.005,67.268,66.407,66.661,27730
2017-02-08,66.311,67.037,66.127,66.96,34349
2017-02-09,66.66,67.581,66.39,67.407,31139
2017-02-10,67.686,67.9,66.927,67.269,42474
2017-02-13,67.43,68.322,67.22,68.0,33608
2017-02-14,68.16,68.312,67.585,68.19,18178
2017-02-15,68.449,68.75,67.523,68.011,45804
2017-02-16,68.272,68.272,67.5,67.841,16430
2017-02-17,67.789,67.789,66.987,67.509,42986
2017-02-20,68.222,68.242,67.701,67.901,15849
2017-02-21,67.996,69.083,67.744,68.913,38462
2017-02-22,69.028,69.552,68.819,69.441,25820
2017-02-23,69.649,70.105,69.107,69.333,25864
2017-02-24,69.25,69.454,67.977,68.658,33534
2017-02-27,69.1,69.231,68.697,68.999,15376
2017-02-28,69.039,69.039,68.185,68.538,11653
2017-03-01,68.953,70.185,68.907,69.884,23010
2017-03-02,70.095,70.095,69.65,69.974,18803
2017-03-03,69.566,70.005,69.449,69.924,26319
2017-03-06,69.834,69.856,69.3,69.84,23439
2017-03-07,69.426,70.435,69.426,70.32,29230
2017-03-08,69.985,70.655,69.886,70.199,32856
2017-03-09,70.215,70.403,69.275,70.15,25020
2017-03-10,70.235,70.72,69.727,69.95,47909
2017-03-13,69.95,71.176,69.878,70.994,37412
2017-03-14,71.187,71.187,70.445,70.805,12879
2017-03-15,70.876,71.186,70.455,71.186,13829
2017-03-16,71.78,71.998,70.99,71.42,265008
2017-03-17,71.4,71.4,70.315,71.29,42936
2017-03-20,71.01,71.217,70.79,71.176,32703
2017-03-21,71.2,71.697,70.2,70.65,42626
2017-03-22,70.01,70.461,69.536,69.9,64529
2017-03-23,70.101,70.7,69.865,70.685,42896
2017-03-24,70.841,70.881,69.968,70.615,45119
2017-03-27,70.5,70.685,69.963,70.685,93139
2017-03-28,70.9,71.937,70.783,71.887,79653
2017-03-29,71.743,73.0,71.743,72.25,61771
2017-03-30,68.91,69.745,68.91,69.584,120798
2017-03-31,69.35,69.395,68.967,69.2,24266
2017-04-03,69.5,69.625,68.118,68.451,75179
2017-04-04,68.495,68.527,67.085,67.901,49292
2017-04-05,67.681,67.831,66.823,67.18,32657
2017-04-06,66.481,67.21,66.133,67.16,23766
2017-04-07,66.83,67.24,66.725,67.01,36838
2017-04-10,67.0,67.325,66.651,66.99,14682
2017-04-11,66.845,67.065,66.0,66.556,18352
2017-04-12,68.999,69.087,66.735,66.99,82635
2017-04-13,66.236,66.236,66.236,66.236,41898
2017-04-18,66.489,66.598,64.976,65.625,69280
2017-04-19,65.51,65.935,65.467,65.749,13007
2017-04-20,65.72,66.374,65.5,66.374,17597
2017-04-21,66.296,66.625,66.136,66.304,13679
2017-04-24,67.05,68.085,67.05,67.799,50618
2017-04-25,67.871,68.937,67.869,68.608,41663
2017-04-26,69.6,69.693,67.25,68.508,63143
2017-04-27,68.532,68.582,67.833,68.049,28716
2017-04-28,67.999,68.705,67.7,68.442,17040
2017-05-01,68.442,68.442,68.442,68.442,0
2017-05-02,68.45,68.632,67.523,68.056,22361
2017-05-03,67.745,67.906,67.044,67.75,30012
2017-05-04,67.806,68.525,67.533,67.806,11993
2017-05-05,67.944,68.73,67.63,68.55,31293
2017-05-08,69.1,69.25,68.363,68.653,39188
2017-05-09,68.567,69.143,68.45,68.567,15410
2017-05-10,68.492,69.13,68.3,68.767,19499
2017-05-11,68.947,69.101,68.47,68.717,15410
2017-05-12,68.737,69.153,68.736,68.968,14270
2017-05-15,69.168,69.368,68.623,69.168,7714
2017-05-16,69.047,69.057,68.49,68.732,14135
2017-05-17,68.278,68.701,67.849,67.849,15797
2017-05-18,67.59,68.15,66.99,67.671,45277
2017-05-19,67.921,68.246,67.72,67.889,16715
2017-05-22,68.041,68.191,67.3,67.751,6770
2017-05-23,67.639,68.608,66.74,66.8,26960
2017-05-24,66.69,66.749,65.326,65.633,72294
2017-05-25,65.805,66.205,65.512,65.526,9753
2017-05-26,65.5,65.718,64.746,65.377,43521
2017-05-29,65.2,65.437,64.888,65.437,30589
2017-05-30,65.243,65.525,64.893,65.197,11306
2017-05-31,65.243,65.375,64.514,64.706,17724
2017-06-01,64.907,65.433,64.434,65.367,16619
2017-06-02,65.568,66.545,65.167,65.951,13139
2017-06-06,65.8,65.95,65.103,65.103,21775
2017-06-07,65.432,65.753,65.063,65.123,9118
2017-06-08,65.623,65.623,64.846,65.163,15675
2017-06-09,65.172,65.703,64.95,65.313,15340
2017-06-12,65.449,66.41,65.303,65.722,6522
2017-06-13,65.948,66.098,65.66,65.898,10181
2017-06-14,65.762,66.201,65.5,65.699,18251
2017-06-15,65.699,65.715,64.68,65.103,5291
2017-06-16,65.48,65.7,65.2,65.347,5376
2017-06-19,65.293,66.266,65.293,65.692,12154
2017-06-20,65.797,66.159,65.442,65.618,8363
2017-06-21,65.557,65.557,64.956,65.352,6470
2017-06-22,65.562,65.775,65.0,65.501,4099
2017-06-23,65.253,65.625,64.925,65.143,7232
2017-06-26,65.228,66.07,65.228,65.372,8132
2017-06-27,65.357,65.357,64.65,64.75,7540
2017-06-28,64.713,65.201,64.29,65.085,13940
2017-06-29,65.038,65.292,64.002,64.134,17317
2017-06-30,64.42,64.621,63.1,63.545,27780
2017-07-03,63.829,64.417,63.617,64.169,15907
2017-07-04,64.06,64.468,64.0,64.196,4013
2017-07-05,64.169,64.169,63.302,63.581,13843
2017-07-06,63.734,64.051,63.1,63.316,11264
2017-07-07,63.439,63.575,63.207,63.575,21750
2017-07-10,64.0,64.014,63.172,63.58,16244
2017-07-11,63.694,64.508,63.654,64.234,14046
2017-07-12,64.489,65.908,63.969,64.4,43671
2017-07-13,62.25,65.12,62.25,64.696,113784
2017-07-14,64.56,65.11,64.26,64.673,69723
2017-07-17,64.405,65.004,64.405,64.584,10809
2017-07-18,64.795,64.795,63.624,64.266,27741
2017-07-19,64.27,64.555,63.907,64.236,10671
2017-07-20,64.444,64.592,63.5,63.76,31216
2017-07-21,64.054,64.054,61.881,62.423,68593
2017-07-24,60.31,61.365,59.95,61.111,185930
2017-07-25,61.175,61.55,60.898,61.484,49055
2017-07-26,60.89,61.807,60.33,60.501,68659
2017-07-27,60.596,60.7,59.868,60.149,49326
2017-07-28,60.03,60.04,59.1,59.682,43334
2017-07-31,59.655,59.735,59.013,59.399,51604
2017-08-01,59.492,60.135,59.075,60.039,39408
2017-08-02,60.153,60.565,59.507,59.881,35254
2017-08-03,60.038,60.233,59.568,59.909,21949
2017-08-04,59.668,60.885,59.585,60.62,13432
2017-08-07,60.734,60.826,60.1,60.45,14466
2017-08-08,60.311,60.887,60.019,60.41,10396
2017-08-09,60.001,60.25,59.682,60.109,8204
2017-08-10,60.019,60.119,59.42,59.641,16184
2017-08-11,59.467,60.023,59.467,59.874,10271
2017-08-14,60.098,60.517,60.098,60.15,11906
2017-08-15,60.21,60.727,60.21,60.34,7449
2017-08-16,60.5,60.709,60.5,60.674,7811
2017-08-17,60.52,60.57,60.23,60.41,4397
2017-08-18,60.299,60.35,59.99,60.201,11400
2017-08-21,60.4,60.4,59.9,60.2,8764
2017-08-22,60.295,60.916,60.265,60.849,8112
2017-08-23,60.916,61.004,60.687,60.704,6627
2017-08-24,60.764,62.063,60.734,61.737,25117
2017-08-25,61.737,62.533,61.675,62.29,25284
2017-08-28,62.052,62.125,61.814,62.088,7919
2017-08-29,61.5,61.628,60.81,61.542,14712
2017-08-30,61.721,61.898,61.505,61.668,6039
2017-08-31,61.718,61.862,61.103,61.257,7278
2017-09-01,61.249,62.033,61.249,61.878,9240
2017-09-04,61.572,62.0,61.364,61.968,9065
2017-09-05,61.973,62.885,61.757,62.203,13240
2017-09-06,63.0,64.97,63.0,64.97,75562
2017-09-07,64.949,65.745,64.873,65.0,34078
2017-09-08,64.943,65.365,64.535,64.917,12699
2017-09-11,65.237,65.499,63.517,64.927,30986
2017-09-12,64.758,65.755,64.718,65.201,16035
2017-09-13,65.292,65.66,65.1,65.599,12919
2017-09-14,65.763,66.0,65.587,65.757,23053
2017-09-15,65.8,66.353,65.607,66.344,29619
2017-09-18,66.506,66.901,66.256,66.494,18478
2017-09-19,66.599,66.609,66.201,66.444,13589
2017-09-20,66.311,66.629,66.225,66.509,7764
2017-09-21,66.81,67.013,66.716,66.72,11648
2017-09-22,66.797,67.137,66.51,66.9,13713
2017-09-25,66.517,66.81,66.327,66.719,10909
2017-09-26,66.296,67.402,66.296,66.829,11217
2017-09-27,66.76,67.163,66.725,66.751,9818
2017-09-28,67.0,67.2,66.55,66.651,9316
2017-09-29,66.8,67.499,66.3,67.32,12835
2017-10-02,67.5,67.803,67.494,67.494,22271
2017-10-04,67.82,68.901,67.764,68.342,22548
2017-10-05,68.367,69.003,68.338,68.572,27692
2017-10-06,68.647,69.072,68.52,68.645,13637
2017-10-09,68.701,68.975,68.5,68.518,19500
2017-10-10,68.403,68.405,67.707,67.97,16895
2017-10-11,68.011,68.527,68.001,68.191,10239
2017-10-12,68.207,68.248,67.859,67.881,9594
2017-10-13,68.127,68.127,67.609,67.809,10328
2017-10-16,67.91,68.783,67.794,68.382,15193
2017-10-17,68.213,69.117,68.173,68.817,12953
2017-10-18,68.838,69.502,68.602,69.217,25410
2017-10-19,69.201,69.551,68.2,68.88,13767
2017-10-20,69.73,69.73,68.185,68.362,35536
2017-10-23,68.542,69.135,68.355,68.658,10701
2017-10-24,68.642,69.742,68.5,69.546,26856
2017-10-25,69.262,69.8,68.897,69.253,11717
2017-10-26,69.338,70.103,69.115,69.846,17544
2017-10-27,70.107,71.637,70.067,70.829,76442
2017-10-30,71.159,71.567,71.039,71.184,19606
2017-11-01,71.75,73.133,71.741,72.929,38059
2017-11-02,72.999,73.315,72.256,72.97,26273
2017-11-03,73.235,73.621,73.115,73.141,28161
2017-11-06,73.12,73.403,72.8,72.8,20161
2017-11-07,72.982,73.161,71.549,71.751,23210
2017-11-08,71.941,72.508,71.125,71.531,19560
2017-11-09,71.499,72.2,70.353,70.452,26242
2017-11-10,70.651,71.049,70.23,70.25,17882
2017-11-13,70.383,70.92,69.49,70.367,25396
2017-11-14,70.293,70.626,69.613,69.613,13618
2017-11-15,69.599,69.599,68.64,69.26,14188
2017-11-16,69.374,70.02,69.301,69.576,18034
2017-11-17,69.454,69.544,68.861,69.056,11011
2017-11-20,68.42,69.851,68.261,69.474,15147
2017-11-21,69.559,71.115,69.321,70.9,19830
2017-11-22,70.662,71.005,69.795,69.967,9496
2017-11-23,69.803,70.22,69.565,70.087,5427
2017-11-24,69.963,70.386,69.865,70.087,4035
2017-11-27,69.95,70.246,69.5,70.027,10369
2017-11-28,69.94,70.237,69.57,70.237,6313
2017-11-29,71.239,71.239,69.9,69.9,17338
2017-11-30,70.217,70.48,69.5,69.683,8508
2017-12-01,69.606,69.907,67.87,68.875,23560
2017-12-04,68.854,69.701,68.854,69.629,12298
2017-12-05,69.596,70.165,69.345,69.933,16558
2017-12-06,69.633,69.746,69.025,69.53,7853
2017-12-07,69.606,70.105,69.45,69.937,6186
2017-12-08,69.987,70.825,69.987,70.5,22003
2017-12-11,70.387,70.536,70.131,70.173,12985
2017-12-12,70.308,70.705,69.796,70.678,5875
2017-12-13,70.793,71.327,70.737,70.899,29573
2017-12-14,70.562,71.456,70.492,70.878,9959
2017-12-15,70.638,71.0,70.365,70.922,3061
2017-12-18,71.3,71.836,71.277,71.411,15172
2017-12-19,71.411,71.62,71.082,71.082,10668
2017-12-20,71.273,71.705,70.88,70.942,10523
2017-12-21,71.049,71.605,70.97,71.368,11190
2017-12-22,71.226,71.75,71.0,71.471,9133
2017-12-27,71.999,72.005,71.152,71.299,39594
2017-12-28,71.087,71.243,70.795,70.832,17494
2017-12-29,71.043,71.043,70.606,70.726,5470
2018-01-02,71.15,71.25,69.5,70.7,50093
2018-01-03,70.77,71.54,70.77,71.25,15092
2018-01-04,71.31,72.5,71.31,71.94,24196
2018-01-05,72.26,72.98,71.81,72.86,30305
2018-01-08,73.03,74.17,73.03,73.71,29711
2018-01-09,74.0,74.71,73.7,74.3,21251
2018-01-10,74.08,74.48,73.8,74.02,16775
2018-01-11,74.0,74.13,72.96,73.85,19574
2018-01-12,73.98,74.38,73.8,74.27,15722
2018-01-15,74.43,74.43,73.54,73.97,13655
2018-01-16,73.98,74.98,73.87,74.1,17142
2018-01-17,74.14,74.3,73.77,74.02,14341
2018-01-18,74.35,74.49,73.9,74.49,8839
2018-01-19,74.38,75.2,74.37,74.92,33625
2018-01-22,74.95,75.62,74.83,75.35,24081
2018-01-23,75.85,76.27,75.42,75.78,19714
2018-01-24,75.78,76.36,75.33,75.41,26373
2018-01-25,75.43,75.53,73.9,74.48,15202
2018-01-26,74.28,74.95,73.85,74.77,15158
2018-01-29,75.09,75.46,74.76,74.81,13312
2018-01-30,74.46,74.61,73.88,74.0,25604
2018-01-31,73.91,74.33,73.37,73.92,15446
2018-02-01,73.78,74.1,71.3,72.45,89144
2018-02-02,71.95,72.12,70.35,71.35,66894
2018-02-05,70.45,71.6,70.17,70.33,38946
2018-02-06,64.9,70.56,64.9,70.37,106265
2018-02-07,70.7,71.12,69.66,70.8,51566
2018-02-08,70.5,71.02,69.8,70.26,28537
2018-02-09,69.41,70.85,69.12,69.51,22796
2018-02-12,71.18,71.53,70.44,71.45,20099
2018-02-13,71.09,71.17,70.53,70.8,9171
2018-02-14,71.19,72.1,70.0,71.94,15273
2018-02-15,72.09,72.5,71.83,71.9,7223
2018-02-16,72.22,72.69,72.0,72.5,14572
2018-02-19,70.05,71.41,70.05,70.66,49678
2018-02-20,70.26,70.7,69.94,70.6,30213
2018-02-21,70.32,70.57,69.7,70.42,13411
2018-02-22,69.78,70.29,69.25,69.96,21118
2018-02-23,70.19,71.7,69.8,71.33,32713
2018-02-26,71.79,71.79,69.5,70.4,21210
2018-02-27,70.5,70.92,69.66,70.35,13725
2018-02-28,70.16,70.95,69.8,70.6,12305
2018-03-01,69.92,70.4,68.64,68.92,24893
2018-03-02,68.49,68.57,66.88,67.86,61430
2018-03-05,67.2,67.79,66.0,67.74,61918
2018-03-06,68.0,68.6,67.49,67.77,42956
2018-03-07,67.1,68.18,66.5,67.88,14806
2018-03-08,67.8,67.96,66.82,67.94,17377
2018-03-09,67.98,68.32,67.46,67.86,22101
2018-03-12,68.27,68.52,68.11,68.34,10292
2018-03-13,68.52,68.91,67.25,67.66,18599
2018-03-14,67.59,68.01,67.18,67.62,13173
2018-03-15,67.8,68.45,67.23,68.19,23567
2018-03-16,68.54,69.47,68.48,69.3,132956
2018-03-19,69.4,69.51,68.1,68.66,17817
2018-03-20,68.74,68.79,68.06,68.76,6912
2018-03-21,69.0,69.13,68.31,68.4,18451
2018-03-22,68.47,68.47,66.41,67.21,29345
2018-03-23,66.55,66.84,65.28,65.74,43518
2018-03-26,65.64,66.74,65.32,65.96,29864
2018-03-27,66.93,67.24,66.36,66.75,25309
2018-03-28,65.79,66.63,65.16,66.58,26733
2018-03-29,69.07,69.07,69.07,69.07,34865
2018-04-03,68.8,69.04,68.0,68.93,46157
2018-04-04,69.16,69.16,67.2,68.44,39647
2018-04-05,68.96,69.7,68.54,69.51,44653
2018-04-06,65.17,66.35,65.09,65.53,47771
2018-04-09,65.51,65.8,64.59,65.08,19991
2018-04-10,66.1,66.48,65.66,65.82,19646
2018-04-11,65.68,65.83,65.0,65.23,22243
2018-04-12,65.16,65.53,64.99,65.34,7178
2018-04-13,65.29,66.33,65.29,65.56,22081
2018-04-16,65.93,66.01,65.3,65.39,8267
2018-04-17,65.47,66.14,65.22,65.55,15895
2018-04-18,65.94,65.94,64.88,65.26,7953
2018-04-19,65.24,65.24,64.92,64.96,25344
2018-04-20,65.0,65.3,64.93,65.04,9231
2018-04-23,65.13,65.43,64.75,65.42,8366
2018-04-24,65.41,65.48,64.4,64.55,18668
2018-04-25,64.11,65.09,63.8,64.78,8289
2018-04-26,65.14,65.45,64.63,65.05,8167
2018-04-27,64.81,65.87,64.81,65.56,16603
2018-04-30,65.53,65.8,65.06,65.24,9464
2018-05-01,65.24,65.24,65.24,65.24,0
2018-05-02,65.58,66.94,65.44,66.58,21399
2018-05-03,66.44,66.71,66.13,66.56,11118
2018-05-04,66.43,66.51,65.97,66.33,4066
2018-05-07,66.74,67.0,66.24,66.89,7745
2018-05-08,66.89,67.0,66.55,66.74,10453
2018-05-09,66.79,67.26,66.63,67.18,8783
2018-05-10,67.12,67.28,66.75,67.04,3841
2018-05-11,67.03,67.19,66.82,66.97,12412
2018-05-14,66.97,67.08,66.42,66.66,16704
2018-05-15,66.89,67.02,66.62,66.86,7757
2018-05-16,66.82,67.13,66.79,66.95,7840
2018-05-17,66.81,67.78,66.81,67.56,15288
2018-05-18,67.79,68.1,67.29,67.37,13821
2018-05-22,67.99,68.57,67.8,68.49,15278
2018-05-23,68.25,68.44,66.81,67.13,9757
2018-05-24,66.3,66.3,64.61,65.5,30889
2018-05-25,65.6,65.6,64.5,64.85,13362
2018-05-28,64.46,65.3,63.8,64.3,14016
2018-05-29,64.18,64.18,62.44,63.01,23629
2018-05-30,62.96,63.2,62.3,62.96,7646
2018-05-31,63.19,63.19,61.42,61.61,32317
2018-06-01,61.65,62.49,61.55,61.91,15665
2018-06-04,62.0,62.6,62.0,62.5,15654
2018-06-05,62.29,63.0,62.13,62.37,7533
2018-06-06,62.51,62.54,61.72,62.35,7737
2018-06-07,62.74,62.86,62.0,62.0,11305
2018-06-08,61.94,62.03,61.36,61.89,13830
2018-06-11,60.7,61.49,60.2,61.19,46186
2018-06-12,61.5,62.51,61.5,62.25,27283
2018-06-13,62.41,62.44,61.54,61.86,6299
2018-06-14,61.5,63.26,61.23,63.24,9515
2018-06-15,63.48,63.53,62.2,62.22,6570
2018-06-18,62.25,62.26,61.2,61.85,7395
2018-06-19,61.17,61.17,60.43,61.17,8694
